COUNTRY_ID,COUNTRY_NAME,TYPE_ID,TYPE_NAME,NUMBER,QTY,TOKEN_ID,CAMISETA,POS,FULL_NAME,FIRST_NAME,LAST_NAME,SHIRT_NAME,DOB,CLUB,HEIGHT
15,Denmark,3,Goalkeeper,3,220,15303,22,PO,Ronnow Frederik,Frederik Riis,Rønnow,Rønnow,4/8/1992,1. FC Union Berlin (GER),190
16,Tunisia,1,Home,1,10,16101,10,DC,Khazri Wahbi,Wahbi,Khazri,Khazri,8/2/1991,Montpellier HSC (FRA),182
16,Tunisia,1,Home,2,22,16102,3,DF,Talbi Montassar,Montassar Omar,Talbi,Talbi,26/5/1998,FC Lorient (FRA),190
16,Tunisia,1,Home,3,22,16103,5,MC,Ghandri Nader,Nader,Ghandri,Ghandri,18/2/1995,Club Africain (TUN),196
16,Tunisia,1,Home,4,22,16104,6,DF,Bronn Dylan,Dylan Daniel Mahmoud,Bronn,Bronn,19/6/1995,US Salernitana (ITA),186
16,Tunisia,1,Home,5,22,16105,7,DC,Msakni Youssef,Youssef,Msakni,Msakni,28/10/1990,Al Arabi SC (QAT),175
16,Tunisia,1,Home,6,22,16106,8,MC,Mejbri Hannibal,Hannibal,Mejbri,Hannibal,21/1/2003,Birmingham City FC (ENG),177
16,Tunisia,1,Home,7,22,16107,12,DF,Maaloul Ali,Ali,Maaloul,Maaloul,1/1/1990,Al Ahly SC (EGY),175
16,Tunisia,1,Home,8,22,16108,14,MC,Laidouni Aissa,Aïssa Bilal,Laïdouni,Laïdouni,13/12/1996,Ferencvárosi TC (HUN),183
16,Tunisia,1,Home,9,22,16109,17,MC,Skhiri Ellyes,Ellyes Joris,Skhiri,Skhiri,10/5/1995,1. FC Köln (GER),185
16,Tunisia,1,Home,10,22,16110,18,MC,Chaaleli Ghaylen,Ghaylen,Chaaleli,Chaaleli,28/2/1994,Espérance Tunis (TUN),179
16,Tunisia,1,Home,11,22,16111,19,DC,Jaziri Seifeddine,Seifeddine,Jaziri,Jaziri,12/2/1993,Zamalek SC (EGY),180
16,Tunisia,1,Home,12,22,16112,20,DF,Drager Mohamed,Mohamed,Drager,Drager,25/6/1996,FC Luzern (SUI),180
16,Tunisia,1,Home,13,22,16113,25,DC,Ben Slimane Anis,Anis,Ben Slimane,Ben Slimane,16/3/2001,Brøndby IF (DEN),188
16,Tunisia,1,Home,14,22,16114,2,DF,Ifa Bilel,Bilel,Ifa,Ifa,9/3/1990,Al Kuwait SC (KUW),185
16,Tunisia,1,Home,15,22,16115,4,DF,Meriah Yassine,Yassine,Meriah,Meriah,2/7/1993,Espérance Tunis (TUN),183
16,Tunisia,1,Home,16,30,16116,9,DC,Jebali Issam,Issam,Jebali,Jebali,27/5/1996,Odense BK (DEN),182
16,Tunisia,1,Home,17,30,16117,11,DC,Khenissi Taha Yassine,Taha Yassine,Khenissi,Khenissi,6/1/1992,Al Kuwait SC (KUW),180
16,Tunisia,1,Home,18,30,16118,13,MC,Sassi Ferjani,Ferjani,Sassi,Sassi,18/3/1992,Al Duhail SC (QAT),186
16,Tunisia,1,Home,19,30,16119,15,MC,Ben Romdhane Mohamed Ali,Mohamed Ali,Ben Romdhan,Ben Romdhane,6/9/1999,Espérance Tunis (TUN),182
16,Tunisia,1,Home,20,30,16120,21,DF,Kechrida Wajdi,Wajdi,Kechrida,Kechrida,5/11/1995,Atromitos FC (GRE),177
16,Tunisia,1,Home,21,30,16121,23,DC,Sliti Naim,Naim,Sliti,Sliti,27/7/1992,Al Ettifaq FC (KSA),173
16,Tunisia,1,Home,22,30,16122,24,DF,Abdi Ali,Ali,Elabdi,Abdi,20/12/1993,SM Caen (FRA),177
16,Tunisia,1,Home,23,0,16123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16,Tunisia,2,Away,1,2,16201,10,DC,Khazri Wahbi,Wahbi,Khazri,Khazri,8/2/1991,Montpellier HSC (FRA),182
16,Tunisia,2,Away,2,5,16202,3,DF,Talbi Montassar,Montassar Omar,Talbi,Talbi,26/5/1998,FC Lorient (FRA),190
16,Tunisia,2,Away,3,5,16203,5,MC,Ghandri Nader,Nader,Ghandri,Ghandri,18/2/1995,Club Africain (TUN),196
16,Tunisia,2,Away,4,5,16204,6,DF,Bronn Dylan,Dylan Daniel Mahmoud,Bronn,Bronn,19/6/1995,US Salernitana (ITA),186
16,Tunisia,2,Away,5,5,16205,7,DC,Msakni Youssef,Youssef,Msakni,Msakni,28/10/1990,Al Arabi SC (QAT),175
16,Tunisia,2,Away,6,5,16206,8,MC,Mejbri Hannibal,Hannibal,Mejbri,Hannibal,21/1/2003,Birmingham City FC (ENG),177
16,Tunisia,2,Away,7,5,16207,12,DF,Maaloul Ali,Ali,Maaloul,Maaloul,1/1/1990,Al Ahly SC (EGY),175
16,Tunisia,2,Away,8,5,16208,14,MC,Laidouni Aissa,Aïssa Bilal,Laïdouni,Laïdouni,13/12/1996,Ferencvárosi TC (HUN),183
16,Tunisia,2,Away,9,5,16209,17,MC,Skhiri Ellyes,Ellyes Joris,Skhiri,Skhiri,10/5/1995,1. FC Köln (GER),185
16,Tunisia,2,Away,10,5,16210,18,MC,Chaaleli Ghaylen,Ghaylen,Chaaleli,Chaaleli,28/2/1994,Espérance Tunis (TUN),179
16,Tunisia,2,Away,11,5,16211,19,DC,Jaziri Seifeddine,Seifeddine,Jaziri,Jaziri,12/2/1993,Zamalek SC (EGY),180
16,Tunisia,2,Away,12,5,16212,20,DF,Drager Mohamed,Mohamed,Drager,Drager,25/6/1996,FC Luzern (SUI),180
16,Tunisia,2,Away,13,5,16213,25,DC,Ben Slimane Anis,Anis,Ben Slimane,Ben Slimane,16/3/2001,Brøndby IF (DEN),188
16,Tunisia,2,Away,14,5,16214,2,DF,Ifa Bilel,Bilel,Ifa,Ifa,9/3/1990,Al Kuwait SC (KUW),185
16,Tunisia,2,Away,15,5,16215,4,DF,Meriah Yassine,Yassine,Meriah,Meriah,2/7/1993,Espérance Tunis (TUN),183
16,Tunisia,2,Away,16,8,16216,9,DC,Jebali Issam,Issam,Jebali,Jebali,27/5/1996,Odense BK (DEN),182
16,Tunisia,2,Away,17,8,16217,11,DC,Khenissi Taha Yassine,Taha Yassine,Khenissi,Khenissi,6/1/1992,Al Kuwait SC (KUW),180
16,Tunisia,2,Away,18,8,16218,13,MC,Sassi Ferjani,Ferjani,Sassi,Sassi,18/3/1992,Al Duhail SC (QAT),186
16,Tunisia,2,Away,19,8,16219,15,MC,Ben Romdhane Mohamed Ali,Mohamed Ali,Ben Romdhan,Ben Romdhane,6/9/1999,Espérance Tunis (TUN),182
16,Tunisia,2,Away,20,8,16220,21,DF,Kechrida Wajdi,Wajdi,Kechrida,Kechrida,5/11/1995,Atromitos FC (GRE),177
16,Tunisia,2,Away,21,8,16221,23,DC,Sliti Naim,Naim,Sliti,Sliti,27/7/1992,Al Ettifaq FC (KSA),173
16,Tunisia,2,Away,22,8,16222,24,DF,Abdi Ali,Ali,Elabdi,Abdi,20/12/1993,SM Caen (FRA),177
16,Tunisia,2,Away,23,0,16223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16,Tunisia,3,Goalkeeper,1,83,16301,22,PO,Ben Said Bechir,Bechir,Said,Ben Said,29/11/1992,US Monastir (TUN),193
16,Tunisia,3,Goalkeeper,2,165,16302,1,PO,Mathlouthi Aymen,Aymen,Mathlouthi,Mathlouthi,14/9/1984,Étoile Du Sahel (TUN),182
16,Tunisia,3,Goalkeeper,3,165,16303,16,PO,Dahmen Aymen,Aymen,Dahmen,Dahmen,28/1/1997,CS Sfaxien (TUN),188
16,Tunisia,3,Goalkeeper,4,38,16304,26,PO,Hassen Mouez,Mouez,Hassen,Hassen,5/3/1995,Club Africain (TUN),186
17,Spain,1,Home,1,5,17101,26,MC,Pedri,Pedro,González López,Pedri,25/11/2002,FC Barcelona (ESP),174
17,Spain,1,Home,2,11,17102,2,DF,Azpilicueta Cesar,César,Azpilicueta Tanco,Azpilicueta,28/8/1989,Chelsea FC (ENG),178
17,Spain,1,Home,3,11,17103,3,DF,Garcia Eric,Eric,García Martret,Eric,9/1/2001,FC Barcelona (ESP),182
17,Spain,1,Home,4,11,17104,4,DF,Torres Pau,Pau,Francisco Torres,Pau,16/1/1997,Villarreal CF (ESP),191
17,Spain,1,Home,5,11,17105,5,MC,Busquets Sergio,Sergio,Busquets Burgos,Sergio,16/7/1988,FC Barcelona (ESP),189
17,Spain,1,Home,6,11,17106,7,DC,Morata Alvaro,Álvaro Borja,Morata Martín,Morata,23/10/1992,CA Atlético Madrid (ESP),188
17,Spain,1,Home,7,11,17107,8,MC,Koke,Jorge,Resurrección Merodio,Koke,8/1/1992,CA Atlético Madrid (ESP),176
17,Spain,1,Home,8,11,17108,9,MC,Gavi,Pablo,Paez Gavira,Gavi,5/8/2004,FC Barcelona (ESP),173
17,Spain,1,Home,9,11,17109,10,DC,Asensio Marco,Marco,Asensio Willemsen,M. Asensio,21/1/1996,Real Madrid CF (ESP),175
17,Spain,1,Home,10,11,17110,11,DC,Torres Ferran,Ferran,Torres García,Ferran,29/2/2000,FC Barcelona (ESP),184
17,Spain,1,Home,11,11,17111,14,DF,Gaya Jose,José Luis,Gayà Peña,Gayà,25/5/1995,Valencia CF (ESP),172
17,Spain,1,Home,12,11,17112,18,DF,Alba Jordi,Jordi,Alba Ramos,Jordi Alba,21/3/1989,FC Barcelona (ESP),170
17,Spain,1,Home,13,11,17113,22,DC,Sarabia Pablo,Pablo,Sarabia Garcia,Sarabia,11/5/1992,Paris Saint-Germain FC (FRA),179
17,Spain,1,Home,14,11,17114,24,DF,Laporte Aymeric,Aymeric,Laporte Fevre,Laporte,27/5/1994,Manchester City FC (ENG),189
17,Spain,1,Home,15,11,17115,6,MC,Llorente Marcos,Marcos,Llorente Moreno,M. Llorente,30/1/1995,CA Atlético Madrid (ESP),184
17,Spain,1,Home,16,15,17116,12,DC,Williams Nico,Nicholas,Williams Arthuer,Williams Jr.,12/7/2002,Athletic Club (ESP),181
17,Spain,1,Home,17,15,17117,15,DF,Guillamon Hugo,Hugo,Guillamón Sanmartín,Hugo G.,31/1/2000,Valencia CF (ESP),178
17,Spain,1,Home,18,15,17118,16,MC,Rodri,Rodrigo,Hernández Cascante,Rodrigo,22/6/1996,Manchester City FC (ENG),190
17,Spain,1,Home,19,15,17119,17,DC,Pino Yeremy,Yeremy Jesús,Pino Santos,Yeremy,20/10/2002,Villarreal CF (ESP),172
17,Spain,1,Home,20,15,17120,19,MC,Soler Carlos,Carlos,Soler Barragan,C. Soler,2/1/1997,Paris Saint-Germain FC (FRA),180
17,Spain,1,Home,21,15,17121,20,DF,Carvajal Dani,Daniel,Carvajal Ramos,Carvajal,11/1/1992,Real Madrid CF (ESP),173
17,Spain,1,Home,22,15,17122,21,DC,Olmo Dani,Daniel,Olmo Carvajal,Olmo,7/5/1998,RB Leipzig (GER),179
17,Spain,1,Home,23,15,17123,25,DC,Fati Ansu,Anssumane,Fati Vieira,Ansu Fati,31/10/2002,FC Barcelona (ESP),178
17,Spain,2,Away,1,2,17201,26,MC,Pedri,Pedro,González López,Pedri,25/11/2002,FC Barcelona (ESP),174
17,Spain,2,Away,2,5,17202,2,DF,Azpilicueta Cesar,César,Azpilicueta Tanco,Azpilicueta,28/8/1989,Chelsea FC (ENG),178
17,Spain,2,Away,3,5,17203,3,DF,Garcia Eric,Eric,García Martret,Eric,9/1/2001,FC Barcelona (ESP),182
17,Spain,2,Away,4,5,17204,4,DF,Torres Pau,Pau,Francisco Torres,Pau,16/1/1997,Villarreal CF (ESP),191
17,Spain,2,Away,5,5,17205,5,MC,Busquets Sergio,Sergio,Busquets Burgos,Sergio,16/7/1988,FC Barcelona (ESP),189
17,Spain,2,Away,6,5,17206,7,DC,Morata Alvaro,Álvaro Borja,Morata Martín,Morata,23/10/1992,CA Atlético Madrid (ESP),188
17,Spain,2,Away,7,5,17207,8,MC,Koke,Jorge,Resurrección Merodio,Koke,8/1/1992,CA Atlético Madrid (ESP),176
17,Spain,2,Away,8,5,17208,9,MC,Gavi,Pablo,Paez Gavira,Gavi,5/8/2004,FC Barcelona (ESP),173
17,Spain,2,Away,9,5,17209,10,DC,Asensio Marco,Marco,Asensio Willemsen,M. Asensio,21/1/1996,Real Madrid CF (ESP),175
17,Spain,2,Away,10,5,17210,11,DC,Torres Ferran,Ferran,Torres García,Ferran,29/2/2000,FC Barcelona (ESP),184
17,Spain,2,Away,11,5,17211,14,DF,Gaya Jose,José Luis,Gayà Peña,Gayà,25/5/1995,Valencia CF (ESP),172
17,Spain,2,Away,12,5,17212,18,DF,Alba Jordi,Jordi,Alba Ramos,Jordi Alba,21/3/1989,FC Barcelona (ESP),170
17,Spain,2,Away,13,5,17213,22,DC,Sarabia Pablo,Pablo,Sarabia Garcia,Sarabia,11/5/1992,Paris Saint-Germain FC (FRA),179
17,Spain,2,Away,14,5,17214,24,DF,Laporte Aymeric,Aymeric,Laporte Fevre,Laporte,27/5/1994,Manchester City FC (ENG),189
17,Spain,2,Away,15,5,17215,6,MC,Llorente Marcos,Marcos,Llorente Moreno,M. Llorente,30/1/1995,CA Atlético Madrid (ESP),184
17,Spain,2,Away,16,8,17216,12,DC,Williams Nico,Nicholas,Williams Arthuer,Williams Jr.,12/7/2002,Athletic Club (ESP),181
17,Spain,2,Away,17,8,17217,15,DF,Guillamon Hugo,Hugo,Guillamón Sanmartín,Hugo G.,31/1/2000,Valencia CF (ESP),178
17,Spain,2,Away,18,8,17218,16,MC,Rodri,Rodrigo,Hernández Cascante,Rodrigo,22/6/1996,Manchester City FC (ENG),190
17,Spain,2,Away,19,8,17219,17,DC,Pino Yeremy,Yeremy Jesús,Pino Santos,Yeremy,20/10/2002,Villarreal CF (ESP),172
17,Spain,2,Away,20,8,17220,19,MC,Soler Carlos,Carlos,Soler Barragan,C. Soler,2/1/1997,Paris Saint-Germain FC (FRA),180
17,Spain,2,Away,21,8,17221,20,DF,Carvajal Dani,Daniel,Carvajal Ramos,Carvajal,11/1/1992,Real Madrid CF (ESP),173
17,Spain,2,Away,22,8,17222,21,DC,Olmo Dani,Daniel,Olmo Carvajal,Olmo,7/5/1998,RB Leipzig (GER),179
17,Spain,2,Away,23,8,17223,25,DC,Fati Ansu,Anssumane,Fati Vieira,Ansu Fati,31/10/2002,FC Barcelona (ESP),178
17,Spain,3,Goalkeeper,1,55,17301,23,PO,Simon Unai,Unai,Simón Mendibil,Unai Simón,11/6/1997,Athletic Club (ESP),190
17,Spain,3,Goalkeeper,2,110,17302,1,PO,Sanchez Robert,Robert,Lynch Sánchez,Sánchez,18/11/1997,Brighton & Hove Albion FC (ENG),197
17,Spain,3,Goalkeeper,3,110,17303,13,PO,Raya David,David,Raya Martín,Raya,15/9/1995,Brentford FC (ENG),183
18,Costa Rica,1,Home,1,7,18101,10,MC,Ruiz Bryan,Bryan Jafet,Ruiz González,Bryan,18/8/1985,LD Alajuelense (CRC),187
18,Costa Rica,1,Home,2,16,18102,2,MC,Chacon Daniel,Daniel Alonso,Chacón Salas,D. Chacón,11/4/2001,Colorado Rapids (USA),183
18,Costa Rica,1,Home,3,16,18103,4,DF,Fuller Keysher,Keysher,Fuller Spence,K. Fuller,12/7/1994,CS Herediano (CRC),183
18,Costa Rica,1,Home,4,16,18104,5,MC,Borges Celso,Celso,Borges Mora,C. Borges,27/5/1988,LD Alajuelense (CRC),182
18,Costa Rica,1,Home,5,16,18105,6,DF,Duarte Oscar,Oscar Esau,Duarte Gaitan,O. Duarte,3/6/1989,Al Wehda FC (KSA),186
18,Costa Rica,1,Home,6,16,18106,7,DC,Contreras Anthony,Anthony Daniel,Contreras Enríquez,A. Contreras,29/1/2000,CS Herediano (CRC),180
18,Costa Rica,1,Home,7,16,18107,8,DF,Oviedo Bryan,Bryan Josué,Oviedo Jiménez,B. Oviedo,18/2/1990,Real Salt Lake (USA),172
18,Costa Rica,1,Home,8,16,18108,9,MC,Bennette Jewison,Jewison Francisco,Bennette Villegas,J. Bennette,15/6/2004,Sunderland AFC (ENG),173
18,Costa Rica,1,Home,9,16,18109,11,DC,Venegas Johan,Johan Alberto,Venegas Ulloa,Johan,27/11/1988,LD Alajuelense (CRC),183
18,Costa Rica,1,Home,10,16,18110,12,DC,Campbell Joel,Joel Nathaniel,Campbell Samuels,J. Campbell,26/6/1992,Club León (MEX),178
18,Costa Rica,1,Home,11,16,18111,13,MC,Torres Gerson,Gerson,Torres Barrantes,G. Torres,28/8/1997,CS Herediano (CRC),176
18,Costa Rica,1,Home,12,16,18112,15,DF,Calvo Francisco,Francisco Javier,Calvo Quesada,F. Calvo,8/7/1992,Konyaspor (TUR),180
18,Costa Rica,1,Home,13,16,18113,16,DF,Martinez Carlos,Carlos Manuel,Martínez Castro,C. Martinez,30/3/1999,AD San Carlos (CRC),176
18,Costa Rica,1,Home,14,16,18114,17,MC,Tejeda Yeltsin,Yeltsin Ignacio,Tejeda Valverde,Y. Tejeda,17/3/1992,CS Herediano (CRC),179
18,Costa Rica,1,Home,15,16,18115,3,DF,Vargas Juan Pablo,Juan Pablo,Vargas Campos,J. Vargas,6/6/1995,Millonarios FC (COL),192
18,Costa Rica,1,Home,16,22,18116,14,MC,Salas Youstin,Youstin Delfin,Salas Gomez,Y. Salas,17/6/1996,Deportivo Saprissa (CRC),173
18,Costa Rica,1,Home,17,22,18117,19,DF,Waston Kendall,Kendall Jamaal,Waston Manley,K. Waston,1/1/1988,Deportivo Saprissa (CRC),196
18,Costa Rica,1,Home,18,22,18118,20,MC,Aguilera Brandon,Brandon,Aguilera Zamora,B. Aguilera,28/6/2003,AD Guanacasteca (CRC),179
18,Costa Rica,1,Home,19,22,18119,21,MC,Lopez Douglas,Douglas Andrey,López Araya,D. López,21/9/1998,CS Herediano (CRC),180
18,Costa Rica,1,Home,20,22,18120,22,DF,Matarrita Ronald,Ronald Alberto,Matarrita Ulate,R. Matarrita,9/7/1994,FC Cincinnatti (USA),175
18,Costa Rica,1,Home,21,22,18121,24,MC,Wilson Roan,Roan Roberto,Wilson Gordon,R. Wilson,1/5/2002,AD Municipal Grecia (CRC),184
18,Costa Rica,1,Home,22,22,18122,25,MC,Hernandez Anthony,Anthony William,Hernández González,A. Hernandez,11/10/2001,Puntarenas FC (CRC),179
18,Costa Rica,1,Home,23,22,18123,26,MC,Zamora Alvaro,Alvaro José,Zamora Mata,A. Zamora,9/3/2002,Deportivo Saprissa (CRC),180
18,Costa Rica,2,Away,1,7,18201,10,MC,Ruiz Bryan,Bryan Jafet,Ruiz González,Bryan,18/8/1985,LD Alajuelense (CRC),187
18,Costa Rica,2,Away,2,16,18202,2,MC,Chacon Daniel,Daniel Alonso,Chacón Salas,D. Chacón,11/4/2001,Colorado Rapids (USA),183
18,Costa Rica,2,Away,3,16,18203,4,DF,Fuller Keysher,Keysher,Fuller Spence,K. Fuller,12/7/1994,CS Herediano (CRC),183
18,Costa Rica,2,Away,4,16,18204,5,MC,Borges Celso,Celso,Borges Mora,C. Borges,27/5/1988,LD Alajuelense (CRC),182
18,Costa Rica,2,Away,5,16,18205,6,DF,Duarte Oscar,Oscar Esau,Duarte Gaitan,O. Duarte,3/6/1989,Al Wehda FC (KSA),186
18,Costa Rica,2,Away,6,16,18206,7,DC,Contreras Anthony,Anthony Daniel,Contreras Enríquez,A. Contreras,29/1/2000,CS Herediano (CRC),180
18,Costa Rica,2,Away,7,16,18207,8,DF,Oviedo Bryan,Bryan Josué,Oviedo Jiménez,B. Oviedo,18/2/1990,Real Salt Lake (USA),172
18,Costa Rica,2,Away,8,16,18208,9,MC,Bennette Jewison,Jewison Francisco,Bennette Villegas,J. Bennette,15/6/2004,Sunderland AFC (ENG),173
18,Costa Rica,2,Away,9,16,18209,11,DC,Venegas Johan,Johan Alberto,Venegas Ulloa,Johan,27/11/1988,LD Alajuelense (CRC),183
18,Costa Rica,2,Away,10,16,18210,12,DC,Campbell Joel,Joel Nathaniel,Campbell Samuels,J. Campbell,26/6/1992,Club León (MEX),178
18,Costa Rica,2,Away,11,16,18211,13,MC,Torres Gerson,Gerson,Torres Barrantes,G. Torres,28/8/1997,CS Herediano (CRC),176
18,Costa Rica,2,Away,12,16,18212,15,DF,Calvo Francisco,Francisco Javier,Calvo Quesada,F. Calvo,8/7/1992,Konyaspor (TUR),180
18,Costa Rica,2,Away,13,16,18213,16,DF,Martinez Carlos,Carlos Manuel,Martínez Castro,C. Martinez,30/3/1999,AD San Carlos (CRC),176
18,Costa Rica,2,Away,14,16,18214,17,MC,Tejeda Yeltsin,Yeltsin Ignacio,Tejeda Valverde,Y. Tejeda,17/3/1992,CS Herediano (CRC),179
18,Costa Rica,2,Away,15,16,18215,3,DF,Vargas Juan Pablo,Juan Pablo,Vargas Campos,J. Vargas,6/6/1995,Millonarios FC (COL),192
18,Costa Rica,2,Away,16,22,18216,14,MC,Salas Youstin,Youstin Delfin,Salas Gomez,Y. Salas,17/6/1996,Deportivo Saprissa (CRC),173
18,Costa Rica,2,Away,17,22,18217,19,DF,Waston Kendall,Kendall Jamaal,Waston Manley,K. Waston,1/1/1988,Deportivo Saprissa (CRC),196
18,Costa Rica,2,Away,18,22,18218,20,MC,Aguilera Brandon,Brandon,Aguilera Zamora,B. Aguilera,28/6/2003,AD Guanacasteca (CRC),179
18,Costa Rica,2,Away,19,22,18219,21,MC,Lopez Douglas,Douglas Andrey,López Araya,D. López,21/9/1998,CS Herediano (CRC),180
18,Costa Rica,2,Away,20,22,18220,22,DF,Matarrita Ronald,Ronald Alberto,Matarrita Ulate,R. Matarrita,9/7/1994,FC Cincinnatti (USA),175
18,Costa Rica,2,Away,21,22,18221,24,MC,Wilson Roan,Roan Roberto,Wilson Gordon,R. Wilson,1/5/2002,AD Municipal Grecia (CRC),184
18,Costa Rica,2,Away,22,22,18222,25,MC,Hernandez Anthony,Anthony William,Hernández González,A. Hernandez,11/10/2001,Puntarenas FC (CRC),179
18,Costa Rica,2,Away,23,22,18223,26,MC,Zamora Alvaro,Alvaro José,Zamora Mata,A. Zamora,9/3/2002,Deportivo Saprissa (CRC),180
18,Costa Rica,3,Goalkeeper,1,28,18301,1,PO,Navas Keylor,Keilor Antonio,Navas Gamboa,K. Navas,15/12/1986,Paris Saint-Germain FC (FRA),185
18,Costa Rica,3,Goalkeeper,2,55,18302,18,PO,Alvarado Esteban,Esteban,Alvarado Brown,E. Alvarado,28/4/1989,CS Herediano (CRC),193
18,Costa Rica,3,Goalkeeper,3,55,18303,23,PO,Sequeira Patrick,Patrick Gilmar,Sequeira Mejias,P. Sequeira,1/3/1999,CD Lugo (ESP),190
19,Germany,1,Home,1,10,19101,13,MC,Mueller Thomas,Thomas,Müller,Müller,13/9/1989,FC Bayern München (GER),185
19,Germany,1,Home,2,22,19102,2,DF,Ruediger Antonio,Antonio,Rüdiger,Rüdiger,3/3/1993,Real Madrid CF (ESP),190
19,Germany,1,Home,3,22,19103,3,DF,Raum David,David,Raum,Raum,22/4/1998,RB Leipzig (GER),180
19,Germany,1,Home,4,22,19104,5,DF,Kehrer Thilo,Jan Thilo,Kehrer,Kehrer,21/9/1996,West Ham United FC (ENG),186
19,Germany,1,Home,5,22,19105,6,MC,Kimmich Joshua,Joshua Walter,Kimmich,Kimmich,8/2/1995,FC Bayern München (GER),177
19,Germany,1,Home,6,22,19106,7,DC,Havertz Kai,Kai Lukas,Havertz,Havertz,11/6/1999,Chelsea FC (ENG),190
19,Germany,1,Home,7,22,19107,10,DC,Gnabry Serge,Serge David,Gnabry,Gnabry,14/7/1995,FC Bayern München (GER),176
19,Germany,1,Home,8,22,19108,11,MC,Goetze Mario,Mario,Götze,Götze,3/6/1992,Eintracht Frankfurt (GER),176
19,Germany,1,Home,9,22,19109,14,MC,Musiala Jamal,Jamal,Musiala,Musiala,26/2/2003,FC Bayern München (GER),180
19,Germany,1,Home,10,22,19110,15,DF,Suele Niklas,Niklas,Süle,Süle,3/9/1995,Borussia Dortmund (GER),195
19,Germany,1,Home,11,22,19111,16,DF,Klostermann Lukas,Lukas Manuel,Klostermann,Klostermann,3/6/1995,RB Leipzig (GER),187
19,Germany,1,Home,12,22,19112,19,MC,Sane Leroy,Leroy Aziz,Sané,Sane,11/1/1996,FC Bayern München (GER),183
19,Germany,1,Home,13,22,19113,21,MC,Guendogan Ilkay,Ilkay,Gündogan,Gündogan,24/10/1990,Manchester City FC (ENG),180
19,Germany,1,Home,14,22,19114,23,DF,Schlotterbeck Nico,Nico Cedric,Schlotterbeck,Schlotterbeck,1/12/1999,Borussia Dortmund (GER),191
19,Germany,1,Home,15,22,19115,4,DF,Ginter Matthias,Matthias Lukas,Ginter,Ginter,19/1/1994,SC Freiburg (GER),189
19,Germany,1,Home,16,30,19116,8,MC,Goretzka Leon,Leon Christoph,Goretzka,Goretzka,6/2/1995,FC Bayern München (GER),189
19,Germany,1,Home,17,30,19117,9,DC,Fuellkrug Niclas,Niclas,Füllkrug,Füllkrug,9/2/1993,SV Werder Bremen (GER),188
19,Germany,1,Home,18,30,19118,17,MC,Brandt Julian,Julian,Brandt,Brandt,2/5/1996,Borussia Dortmund (GER),183
19,Germany,1,Home,19,30,19119,18,MC,Hofmann Jonas,Jonas,Hofmann,Hofmann,14/7/1992,VfL Borussia Mönchengladbach (GER),176
19,Germany,1,Home,20,30,19120,20,DF,Guenter Christian,Christian,Günter,Günter,28/2/1993,SC Freiburg (GER),184
19,Germany,1,Home,21,30,19121,24,DC,Adeyemi Karim,Karim David,Adeyemi,Adeyemi,18/1/2002,Borussia Dortmund (GER),180
19,Germany,1,Home,22,30,19122,25,DF,Bella Kotchap Armel,Armel,Bella Kotchap,Bella Kotchap,11/12/2001,Southampton FC (ENG),190
19,Germany,1,Home,23,30,19123,26,DC,Moukoko Youssoufa,Youssoufa,Moukoko,Moukoko,20/11/2004,Borussia Dortmund (GER),179
19,Germany,2,Away,1,5,19201,13,MC,Mueller Thomas,Thomas,Müller,Müller,13/9/1989,FC Bayern München (GER),185
19,Germany,2,Away,2,11,19202,2,DF,Ruediger Antonio,Antonio,Rüdiger,Rüdiger,3/3/1993,Real Madrid CF (ESP),190
19,Germany,2,Away,3,11,19203,3,DF,Raum David,David,Raum,Raum,22/4/1998,RB Leipzig (GER),180
19,Germany,2,Away,4,11,19204,5,DF,Kehrer Thilo,Jan Thilo,Kehrer,Kehrer,21/9/1996,West Ham United FC (ENG),186
19,Germany,2,Away,5,11,19205,6,MC,Kimmich Joshua,Joshua Walter,Kimmich,Kimmich,8/2/1995,FC Bayern München (GER),177
19,Germany,2,Away,6,11,19206,7,DC,Havertz Kai,Kai Lukas,Havertz,Havertz,11/6/1999,Chelsea FC (ENG),190
19,Germany,2,Away,7,11,19207,10,DC,Gnabry Serge,Serge David,Gnabry,Gnabry,14/7/1995,FC Bayern München (GER),176
19,Germany,2,Away,8,11,19208,11,MC,Goetze Mario,Mario,Götze,Götze,3/6/1992,Eintracht Frankfurt (GER),176
19,Germany,2,Away,9,11,19209,14,MC,Musiala Jamal,Jamal,Musiala,Musiala,26/2/2003,FC Bayern München (GER),180
19,Germany,2,Away,10,11,19210,15,DF,Suele Niklas,Niklas,Süle,Süle,3/9/1995,Borussia Dortmund (GER),195
19,Germany,2,Away,11,11,19211,16,DF,Klostermann Lukas,Lukas Manuel,Klostermann,Klostermann,3/6/1995,RB Leipzig (GER),187
19,Germany,2,Away,12,11,19212,19,MC,Sane Leroy,Leroy Aziz,Sané,Sane,11/1/1996,FC Bayern München (GER),183
19,Germany,2,Away,13,11,19213,21,MC,Guendogan Ilkay,Ilkay,Gündogan,Gündogan,24/10/1990,Manchester City FC (ENG),180
